bin_iin,manufacturer_name,legal_address,actual_address,phone,email,website,date_included_in_the_registry,date_of_change,number_of_employees,oced_code,kato,production_capacity
090140007918,"ТОО ""Сарвиноз-С""","Республика Казахстан, 010000, г. Нур-Султан, р-н Сарыарка, ул. Ы. Дукенулы, зд. 31, н.п. 7а",,,,,,,,,,
190740010514,TOO ADMIRAL GLOBAL TRADE,"г.Костанай,проспект Аль-Фараби д.3,кв 42",,,,,,,,,,
210740008300,ТОО «Qaz Trade Agro»,"Казахстан, г.Алматы, микрорайон Жетысу-3, дом 25, офис  305",,,,,,,,,,
100640018639,"ТОО ""Дана Мед Фарм""","Республика Казахстан, Туркестанская область, Сайрамский район, село Нуржанкорган, улица Инклап, 94",,,,,,,,,,
230440035454,"ТОО  ""Xin Li (Синь Ли)""","город Алматы, улица Москвина дом №25",,,,,,,,,,
220540028944,"ТОО ""Ultradecor Trading Kazakhstan""","г. Алматы,  Бостандыкский Район проспект Аль-Фараби дом 53а",,,,,,,,,,
991222301141,"ИП ""Umai beauty""","Республика Казахстан, Туркестанская обл. г. Арысь, ул. Б.Елшинбекова д. 35",,,,,,,,,,
960809300235,ИП SHER,"Республика Казахстан, Туркестанская область, г. Сарыагаш, ул. Майлы Кожа, 27А",,,,,,,,,,
230840030057,ТОО «Урал Транс Логистик»,"Казахстан, СКО, Аккайынский  район, с. Ивановка, ул. 1 Мая дом 65",,,,,,,,,,
150340023059,"ТОО ""KazFerro""","Республика Казахстан, г. Шымкент, ул. Желтоксан, 7, станция: 69880 Сайрам КЗХ",,,,,,,,,,
950140006465,"ТОО ""Айнек - Тара""",г.Тараз 1-ый тупик Толе Би №7,,,,,,,,,,
240240001053,"ТОО ""Almaty plants""","Алматинская область, Енбекшиказахский р-н, г.Есик, улица Спортивная 30",,,,,,,,,,
000210600586,"ИП ""KAZ Trans Group""","Республика Казахстан, г.Шымкент, 194 квартал, дом 1815",,,,,,,,,,
200140016156,"ТОО ""Provider grain""","Республика Казахстан, г.Астана, район Нұра, улица І.Омаров  дом 27/1 н.п.4",,,,,,,,,,
161040005143,ТОО QAZAQ LAND AGRO,"РК, Алматиская область, Илийский район, с. Отеген Батыр, мкр. Куат, ул. Тауелсиздиктин 10 жылдыгы 5 б",,,,,,,,,,
040440002582,"ТОО ""Келес-Құм""","Казахстан, Туркестанская область, Сарыагашский район, город Сарыағаш, улица О.Копжасаров, дом 4А",,,,,,,,,,
890531400582,ИП Планета Мебели,"Республика Казахстан, город Алматы, 050000, улица Айша биби, дом 359",,,,,,,,,,
860122301248,"ИП ""БЕКНУР""","Туркестанская область, Сарыагашский район, город Сарыагаш, улица Калыбаева, дом 6, Республика Казахстан",,,,,,,,,,
190440041137,"ТОО ""All Drinks (Ол Дринкс)""","РК, г.Алматы, ул. Сатпаева, 90/1",,,,,,,,,,
211040010280,"ТОО «NUR-KZ 555» Республика Казахстан
","Акмолинская область, город Кокшетау, Проспект Нұрсұлтан Назарбаев, строение 29 «Б», почтовый индекс: 020000",,,,,,,,,,
240140009560,ТОО «Агро Баракат 2024»,Казахстан город Астана район Есиль улица Сауран дом 1 офис 709,,,,,,,,,,
240340011837,"ТОО ""АгроБудак""","Республика Казахстан, город Алматы, Бостандыкский район, улица Сатпаева, дом, 29/6.",,,,,,,,,,
210740022643,"ТОО ""Бумага Казахстана""","Республика Казахстан, г.Алматы, Турксибский район, ул.Бекмаханова, 96В.",,,,,,,,,,
191240012763,"ТОО ""ADAP Export""","Казахстан, г.Астана, район Нұра, проспект Тұран 30А, офис/кв.3",,,,,,,,,,
610705399049,"КХ ""Гитинов""","Республика Казахстан,Западно Казахстанская область.с.Таскала,ул.Б.Момышулы,20/2",,,,,,,,,,
230240046359,"ТОО ""Сафия-KZ""","Туркестанская область, Мактааральский район, поселок Атакент, улица К.Ботабекова, дом, 1, Республика Казахстан",,,,,,,,,,
940940001144,"ПК ""Ижевский""","с. Ижевское, ул. Садовая 11",,,,,,,,,,
030840000291,ТОО «Food distribution company» (Фуд дистрибьюшн компани),"Алматинская область,  Карасайский район, станция Шамалган, улица Кенесары, 64",,,,,,,,,,
230940019036,"TOO ""Транс-Продакшн""","Казахстан, город Алматы, Турксибский район, улица Айбасова, дом 72",,,,,,,,,,
040840001955,АО «Восточно-Казахстанский мукомольно-комбикормовый  комбинат»,"Республика Казахстан, Область Абай, 070400, Бородулихинский  район, с.Коростели, ул.Бакинская,13",,,,,,,,,,
100840010829,"Товаришество с ограниченной ответственностью ""ЖЕТІ АСПАН""","РК, г. Астана, район ""Есиль"",  ул. Достык, д. 9",,,,,,,,,,
850317302492,ИП АДАМ,ЗКО г. Уральск мкр. Северо-восток дом 21,,,,,,,,,,
140440032109,"ТОО Фермерское хозяйство ""Улан""","Казахстан, г. Павлодар, ул. Ломова, 180/1",,,,,,,,,,
071040003346,Товарищество с ограниченной ответственностью «ASMUR AGRO Company»,"Республика Казахстан, Акмолинская область, г. Кокшетау, Северная промзона,  проезд 12, № 58",,,,,,,,,,
140540026712,"ТОО ""ADAP Agro Trade""","Казахстан,  г Астана, пр Туран 30А, 
нп 3",,,,,,,,,,
100164002120,"КХ ""Береке""","РК, Туркестанская область, Мактааральский район, с/о А.Калыбекова, с. Улгили, ул. Орда, д. №67",,,,,,,,,,
190540026751,"ТОО ""Ганжи Хузур""","Республика Казахстан, Костанайская область, город Костанай, Проспект Абая, дом 147, кв. 21, почтовый индекс 110000",,,,,,,,,,
220940000760,ТОО  «PLANT GREIN (ПЛАНТ ГРЕЙН) »,"Казахстан,  Северо-Казахстанская область, г. Петропавловск, ул. М. Ауэзова, 548, индекс 150000",,,,,,,,,,
240240019531,"Товарищество с ограниченной ответственностью ""Lux Agro""","Казахстан, Жамбылская область, Шуский район, город Шу, улица БЕКСУЛТАНА ТЫМБАЕВА, здание 35, почтовый индекс 081000",,,,,,,,,,
240140021897,"ТОО ""АГОРА ГРУПП""","Республика Казахстан, г.Алматы, ул.Е.Ергожина, дом 1, нп 10б",,,,,,,,,,
030340006594,"ТОО ""KAZ CERAMICS""","Республика Казахстан, Восточно-Казахстанская область, г. Усть-Каменогорск, шоссе Объездное, здание 5/2",,,,,,,,,,
